_id,name,locationStatus,direction,timestamp,rssiOne,rssiTwo
5B4A2BD5A7E417595EA26F637FFA5095,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367562476,-81,-93
2B44BC33F5D5175232587ADFF54FE0A9,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367563358,-78,-88
6B4759EA5FD3EC5AEDF7804947F33EA8,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551367563311,-85,-87
3D4AAF476854CA3A3AA932F820F7509D,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367562414,-75,-86
55484501255A9D0E8C5F9B8CB1136299,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367565606,-86,-93
E743473790B74FC7AD71D2269D3C19B7,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367564528,-78,-85
4447F6B2DFE9F8A831732436EC3C69BB,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367564328,-83,-87
98431E1D1940E4A4DBA8D9A44CF07D92,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367564304,-80,-92
A14D9152B795E489AC6B703E8B97E58E,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367565606,-86,-93
1A4BBEF0EDFB3491D3523FF169C819B1,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367565296,-79,-85
BF4559C83B0750DA3FECBA13E98CEEB7,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367565340,-83,-91
EB473B147F1C28893D32534961657DA3,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367565284,-85,-96
014EA2B605C70439A2C09439E868FCA3,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367566330,-84,-92
184ED869CEF3E7C8C5C66B3A9102289D,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367566401,-78,-84
C44BE7BB554D0E384DC0EB4A679A819C,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367566735,-83,-91
534B4C0C4971C70A8296EC9E84C624A2,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367567709,-81,-92
9D423EC225B9B7CEE8C3EBF9DBFACCA1,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367567674,-75,-84
234836BAB9EC3B47CB9C0276898E01B3,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367567509,-78,-86
8549F58F1AD0A1EB93D03EEB8FE90BA1,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367567709,-81,-92
5948F78978A86E692D409EC8E51637AC,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367568513,-82,-88
1648593CCF1795C30629A752A01290BD,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367568564,-76,-86
6F46F7E63B06C67990FED5275F114681,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367568498,-85,-92
FD4B7A1B87C7E019168FF69B918FEF82,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367570408,-76,-86
2E4860B926D6DCE6579FB00462B7E59C,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367570473,-76,-83
D3486A2583146AD2057EA4DDCC142EB2,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367570278,-88,-92
F146B6E4F32994B12C517C92F36D6CA2,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367571477,-71,-81
7B4ECA27163BC12D4C1B93F7AC585FA9,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367571392,-70,-83
6E49805089238740857F6C8DC2AC989C,FF:FF:C2:1D:9B:54,OUTSIDE,UNKNOWN,1551367574507,-91,-90
AE47DF1762F61005D3607A5FF2A7DA88,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551367572400,-70,-85
504158B3E3DA030C4929824AB6A5FB9F,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367572564,-68,-81
514B5DEE800A1F0F4CDECD5F8EA5D1B4,FF:FF:C2:1D:9B:71,OUTSIDE,UNKNOWN,1551367572423,-91,-89
6E4082251FE46A0C733700D13658E0AA,FF:FF:C2:1D:9B:54,OUTSIDE,UNKNOWN,1551367574507,-91,-90
